title,id,file_description,unit,year,tag,file_key,file_size,file_checksum,file_link
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2020 by state,15053092,Hourly emissions for 2020 in ND,hourly,2020,ND,mats-hourly-2020-nd.csv,26401749,md5:1bd7ebdaabc25c2c3aa7990701cb1b44,https://zenodo.org/api/records/15053092/files/mats-hourly-2020-nd.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2020 by state,15053092,Hourly emissions for 2020 in TX,hourly,2020,TX,mats-hourly-2020-tx.csv,60707187,md5:008d251fdd5f9d133f9a5c424600e1c6,https://zenodo.org/api/records/15053092/files/mats-hourly-2020-tx.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2020 by state,15053092,Hourly emissions for 2020 in MO,hourly,2020,MO,mats-hourly-2020-mo.csv,38445673,md5:f5209b35d0ccd8a460b74d5b49bbe16e,https://zenodo.org/api/records/15053092/files/mats-hourly-2020-mo.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2020 by state,15053092,Hourly emissions for 2020 in WI,hourly,2020,WI,mats-hourly-2020-wi.csv,28067615,md5:aeea9391da3c9b150f7254f69f3636b6,https://zenodo.org/api/records/15053092/files/mats-hourly-2020-wi.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2020 by state,15053092,Hourly emissions for 2020 in WA,hourly,2020,WA,mats-hourly-2020-wa.csv,3248760,md5:1e2baecb0e56fbec4e0e18bfd47c22d6,https://zenodo.org/api/records/15053092/files/mats-hourly-2020-wa.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2020 by state,15053092,Hourly emissions for 2020 in NE,hourly,2020,NE,mats-hourly-2020-ne.csv,14545757,md5:3bc12c50ad70f07063e1eef50f628def,https://zenodo.org/api/records/15053092/files/mats-hourly-2020-ne.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2020 by state,15053092,Hourly emissions for 2020 in MI,hourly,2020,MI,mats-hourly-2020-mi.csv,36768065,md5:548552b2cd91f88642120e3ddbea0ed8,https://zenodo.org/api/records/15053092/files/mats-hourly-2020-mi.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2020 by state,15053092,Hourly emissions for 2020 in AK,hourly,2020,AK,mats-hourly-2020-ak.csv,2085427,md5:83231b5ce22b42f1965a0af5bfdce846,https://zenodo.org/api/records/15053092/files/mats-hourly-2020-ak.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2020 by state,15053092,Hourly emissions for 2020 in TN,hourly,2020,TN,mats-hourly-2020-tn.csv,28662894,md5:70a03e3564dd6eee91a5eacc484a10bd,https://zenodo.org/api/records/15053092/files/mats-hourly-2020-tn.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2020 by state,15053092,Hourly emissions for 2020 in OH,hourly,2020,OH,mats-hourly-2020-oh.csv,38147876,md5:6f139fa0090ce88f8811e2bf78bbaae5,https://zenodo.org/api/records/15053092/files/mats-hourly-2020-oh.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2020 by state,15053092,Hourly emissions for 2020 in MD,hourly,2020,MD,mats-hourly-2020-md.csv,18577532,md5:58b061273d4a463572f8c59ee52bd398,https://zenodo.org/api/records/15053092/files/mats-hourly-2020-md.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2020 by state,15053092,Hourly emissions for 2020 in SC,hourly,2020,SC,mats-hourly-2020-sc.csv,18227105,md5:60b2037b6c85e2b3466c34063f06f3a8,https://zenodo.org/api/records/15053092/files/mats-hourly-2020-sc.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2020 by state,15053092,Hourly emissions for 2020 in PA,hourly,2020,PA,mats-hourly-2020-pa.csv,27909230,md5:cb2e738f4055abc9269d9ba6939f17e2,https://zenodo.org/api/records/15053092/files/mats-hourly-2020-pa.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2020 by state,15053092,Hourly emissions for 2020 in OK,hourly,2020,OK,mats-hourly-2020-ok.csv,12713784,md5:52f54333092ce61ff1ff0cb8dede7bb4,https://zenodo.org/api/records/15053092/files/mats-hourly-2020-ok.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2020 by state,15053092,Hourly emissions for 2020 in MS,hourly,2020,MS,mats-hourly-2020-ms.csv,8394632,md5:4f8dd649d9bbaa3d462707bdd8d62413,https://zenodo.org/api/records/15053092/files/mats-hourly-2020-ms.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2020 by state,15053092,Hourly emissions for 2020 in AZ,hourly,2020,AZ,mats-hourly-2020-az.csv,22748219,md5:ae67ec63b7f99bc5c7f1bddb75d608ec,https://zenodo.org/api/records/15053092/files/mats-hourly-2020-az.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2020 by state,15053092,Hourly emissions for 2020 in IN,hourly,2020,IN,mats-hourly-2020-in.csv,79251298,md5:4c81da904c6270901f936b3d362d3c1e,https://zenodo.org/api/records/15053092/files/mats-hourly-2020-in.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 2020 by state,15053092,Hourly emissions for 2020 in CO,hourly,2020,CO,mats-hourly-2020-co.csv,17606612,md5:aed0efb212aac965574da22b32d574bd,https://zenodo.org/api/records/15053092/files/mats-hourly-2020-co.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 1999 by state,15053097,Hourly emissions for 1999 in WV,hourly,1999,WV,emissions-hourly-1999-wv.csv,87186081,md5:f6bbbf2d252a1ace16283186750dcbde,https://zenodo.org/api/records/15053097/files/emissions-hourly-1999-wv.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 1999 by state,15053097,Hourly emissions for 1999 in NY,hourly,1999,NY,emissions-hourly-1999-ny.csv,399106145,md5:d8fbefc873904e03a254807d11f03487,https://zenodo.org/api/records/15053097/files/emissions-hourly-1999-ny.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 1999 by state,15053097,Hourly emissions for 1999 in WY,hourly,1999,WY,emissions-hourly-1999-wy.csv,39547092,md5:c9b1709077fe8e072ec707bcf1503d39,https://zenodo.org/api/records/15053097/files/emissions-hourly-1999-wy.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 1999 by state,15053097,Hourly emissions for 1999 in NH,hourly,1999,NH,emissions-hourly-1999-nh.csv,17049068,md5:fe188d27189c4239498ed20cf58862c8,https://zenodo.org/api/records/15053097/files/emissions-hourly-1999-nh.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 1999 by state,15053097,Hourly emissions for 1999 in TN,hourly,1999,TN,emissions-hourly-1999-tn.csv,81769770,md5:639bef4055d81ad8e7fddd89193f1098,https://zenodo.org/api/records/15053097/files/emissions-hourly-1999-tn.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 1999 by state,15053097,Hourly emissions for 1999 in NE,hourly,1999,NE,emissions-hourly-1999-ne.csv,36900139,md5:2a7547df12657d172ad3b6e3b0db2c16,https://zenodo.org/api/records/15053097/files/emissions-hourly-1999-ne.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 1999 by state,15053097,Hourly emissions for 1999 in VT,hourly,1999,VT,emissions-hourly-1999-vt.csv,2128255,md5:29b4fdff8ddbebbc97dbf4c4bfa4bf54,https://zenodo.org/api/records/15053097/files/emissions-hourly-1999-vt.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 1999 by state,15053097,Hourly emissions for 1999 in MS,hourly,1999,MS,emissions-hourly-1999-ms.csv,58321944,md5:6b064c0ffa8bb0138a365200b067699c,https://zenodo.org/api/records/15053097/files/emissions-hourly-1999-ms.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 1999 by state,15053097,Hourly emissions for 1999 in MD,hourly,1999,MD,emissions-hourly-1999-md.csv,83031737,md5:314bf44b135b933fa2c1d4789b7a6949,https://zenodo.org/api/records/15053097/files/emissions-hourly-1999-md.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 1999 by state,15053097,Hourly emissions for 1999 in MA,hourly,1999,MA,emissions-hourly-1999-ma.csv,148809411,md5:f68e5dc0eec07510925ae04944245724,https://zenodo.org/api/records/15053097/files/emissions-hourly-1999-ma.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 1999 by state,15053097,Hourly emissions for 1999 in NJ,hourly,1999,NJ,emissions-hourly-1999-nj.csv,196136068,md5:8e24ae0fdd5c0dd9a781ffea2319e7ed,https://zenodo.org/api/records/15053097/files/emissions-hourly-1999-nj.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 1999 by state,15053097,Hourly emissions for 1999 in MN,hourly,1999,MN,emissions-hourly-1999-mn.csv,66154721,md5:1cf21e958752c2ffc4ebb6947e15b5e7,https://zenodo.org/api/records/15053097/files/emissions-hourly-1999-mn.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 1999 by state,15053097,Hourly emissions for 1999 in OK,hourly,1999,OK,emissions-hourly-1999-ok.csv,76996299,md5:ec7e2176de89f59467dbc48592f7f699,https://zenodo.org/api/records/15053097/files/emissions-hourly-1999-ok.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 1999 by state,15053097,Hourly emissions for 1999 in ND,hourly,1999,ND,emissions-hourly-1999-nd.csv,28933230,md5:c543286e04b8af9c016351b0b03797d4,https://zenodo.org/api/records/15053097/files/emissions-hourly-1999-nd.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 1999 by state,15053097,Hourly emissions for 1999 in PA,hourly,1999,PA,emissions-hourly-1999-pa.csv,366766272,md5:929f23b85db4e41139d0ba816949e717,https://zenodo.org/api/records/15053097/files/emissions-hourly-1999-pa.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 1999 by state,15053097,Hourly emissions for 1999 in KY,hourly,1999,KY,emissions-hourly-1999-ky.csv,141980861,md5:e9feece658663d654b1f0774d3cf0fb2,https://zenodo.org/api/records/15053097/files/emissions-hourly-1999-ky.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 1999 by state,15053097,Hourly emissions for 1999 in SC,hourly,1999,SC,emissions-hourly-1999-sc.csv,75095065,md5:f6c934a5a5631a7e51d5c61f3ed2aef6,https://zenodo.org/api/records/15053097/files/emissions-hourly-1999-sc.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 1999 by state,15053097,Hourly emissions for 1999 in RI,hourly,1999,RI,emissions-hourly-1999-ri.csv,18741333,md5:99bb8c804b9978e98fa96eab9d86144e,https://zenodo.org/api/records/15053097/files/emissions-hourly-1999-ri.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 1999 by state,15053097,Hourly emissions for 1999 in GA,hourly,1999,GA,emissions-hourly-1999-ga.csv,114162545,md5:2929eda262d68f6dfd32e3cf5ab33228,https://zenodo.org/api/records/15053097/files/emissions-hourly-1999-ga.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 1999 by state,15053097,Hourly emissions for 1999 in SD,hourly,1999,SD,emissions-hourly-1999-sd.csv,10589929,md5:bf84c0b625d469f1189a83322c713c3b,https://zenodo.org/api/records/15053097/files/emissions-hourly-1999-sd.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 1999 by state,15053097,Hourly emissions for 1999 in OH,hourly,1999,OH,emissions-hourly-1999-oh.csv,213105346,md5:8f10d09f4c062c2c8c356a0aff2063a0,https://zenodo.org/api/records/15053097/files/emissions-hourly-1999-oh.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 1999 by state,15053097,Hourly emissions for 1999 in VA,hourly,1999,VA,emissions-hourly-1999-va.csv,76200452,md5:16bc44d10069e85e6120e685ae8b93ad,https://zenodo.org/api/records/15053097/files/emissions-hourly-1999-va.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 1999 by state,15053097,Hourly emissions for 1999 in CA,hourly,1999,CA,emissions-hourly-1999-ca.csv,183663500,md5:629d4a0c1be223d600f0fdd7c4e66413,https://zenodo.org/api/records/15053097/files/emissions-hourly-1999-ca.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 1999 by state,15053097,Hourly emissions for 1999 in FL,hourly,1999,FL,emissions-hourly-1999-fl.csv,273372961,md5:2ea02bc0a22c7bd369b8bef211ed42d1,https://zenodo.org/api/records/15053097/files/emissions-hourly-1999-fl.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 1999 by state,15053097,Hourly emissions for 1999 in DE,hourly,1999,DE,emissions-hourly-1999-de.csv,51003447,md5:43424e54d8eefcc329f976a3bece5d47,https://zenodo.org/api/records/15053097/files/emissions-hourly-1999-de.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 1999 by state,15053097,Hourly emissions for 1999 in NV,hourly,1999,NV,emissions-hourly-1999-nv.csv,41258039,md5:1036edc96c52175805aa7363f231d7ba,https://zenodo.org/api/records/15053097/files/emissions-hourly-1999-nv.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 1999 by state,15053097,Hourly emissions for 1999 in NM,hourly,1999,NM,emissions-hourly-1999-nm.csv,51341322,md5:262ab07df6755413a96755146158635b,https://zenodo.org/api/records/15053097/files/emissions-hourly-1999-nm.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 1999 by state,15053097,Hourly emissions for 1999 in CO,hourly,1999,CO,emissions-hourly-1999-co.csv,70774833,md5:1d438d0f8af3068b006223fe253351ab,https://zenodo.org/api/records/15053097/files/emissions-hourly-1999-co.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 1999 by state,15053097,Hourly emissions for 1999 in AR,hourly,1999,AR,emissions-hourly-1999-ar.csv,30970832,md5:3dd84d496a5f5549c5a694d911e5407d,https://zenodo.org/api/records/15053097/files/emissions-hourly-1999-ar.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 1999 by state,15053097,Hourly emissions for 1999 in KS,hourly,1999,KS,emissions-hourly-1999-ks.csv,70905938,md5:fce6af709e1428d553a260de973f78d3,https://zenodo.org/api/records/15053097/files/emissions-hourly-1999-ks.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 1999 by state,15053097,Hourly emissions for 1999 in WA,hourly,1999,WA,emissions-hourly-1999-wa.csv,6255497,md5:22bb55657aa203b0f9cb9d9777544886,https://zenodo.org/api/records/15053097/files/emissions-hourly-1999-wa.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 1999 by state,15053097,Hourly emissions for 1999 in TX,hourly,1999,TX,emissions-hourly-1999-tx.csv,422435412,md5:434e67b9a6592fe31c422b63a01206b1,https://zenodo.org/api/records/15053097/files/emissions-hourly-1999-tx.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 1999 by state,15053097,Hourly emissions for 1999 in OR,hourly,1999,OR,emissions-hourly-1999-or.csv,9451006,md5:0a5bc6dae869caf3bee9af40a6a19681,https://zenodo.org/api/records/15053097/files/emissions-hourly-1999-or.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 1999 by state,15053097,Hourly emissions for 1999 in WI,hourly,1999,WI,emissions-hourly-1999-wi.csv,137850833,md5:7f0d20c8fa229cd586d751d80fc52842,https://zenodo.org/api/records/15053097/files/emissions-hourly-1999-wi.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 1999 by state,15053097,Hourly emissions for 1999 in UT,hourly,1999,UT,emissions-hourly-1999-ut.csv,29761275,md5:47e7e2d3bedc36cfe821b5600f34e2de,https://zenodo.org/api/records/15053097/files/emissions-hourly-1999-ut.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 1999 by state,15053097,Hourly emissions for 1999 in MI,hourly,1999,MI,emissions-hourly-1999-mi.csv,166712130,md5:e0d820e3eae700ef623140c4e95c557d,https://zenodo.org/api/records/15053097/files/emissions-hourly-1999-mi.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 1999 by state,15053097,Hourly emissions for 1999 in IA,hourly,1999,IA,emissions-hourly-1999-ia.csv,82688639,md5:960efd6dcee7f789c943184775e3180e,https://zenodo.org/api/records/15053097/files/emissions-hourly-1999-ia.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 1999 by state,15053097,Hourly emissions for 1999 in ME,hourly,1999,ME,emissions-hourly-1999-me.csv,13422609,md5:abdbcb7e02f532d220c20581f2dee5d0,https://zenodo.org/api/records/15053097/files/emissions-hourly-1999-me.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 1999 by state,15053097,Hourly emissions for 1999 in NC,hourly,1999,NC,emissions-hourly-1999-nc.csv,139315303,md5:4ade5f850880bac3df7b21749f76f726,https://zenodo.org/api/records/15053097/files/emissions-hourly-1999-nc.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 1999 by state,15053097,Hourly emissions for 1999 in DC,hourly,1999,DC,emissions-hourly-1999-dc.csv,2488237,md5:be42694320aaeae62904d9f0aefc9c05,https://zenodo.org/api/records/15053097/files/emissions-hourly-1999-dc.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Hourly emissions for 1999 by state,15053097,Hourly emissions for 1999 in MT,hourly,1999,MT,emissions-hourly-1999-mt.csv,14503565,md5:575d5f863b6af17daaab5cbd1299aa5a,https://zenodo.org/api/records/15053097/files/emissions-hourly-1999-mt.csv/content
